ID,NatID1,NatID2,SudijaID,Status,Faza,BrPotezi,NastanID,BobednikID
1862,3925,2805,44,Nereseno,Finale,58,104,null
1863,923,975,45,Nereseno,Kvalifikacii,11,91,null
1864,3494,3617,2,Pobednik,Finale,34,80,3494
1865,172,3876,6,Pobednik,Samostoen,13,199,172
1866,2740,1875,24,Pobednik,CetvrtFinale,27,147,2740
1867,1262,2082,14,Pobednik,Polufinale,57,231,1262
1868,3403,3909,31,Nereseno,CetvrtFinale,12,165,null
1869,2382,4652,19,Nereseno,Samostoen,33,130,null
1870,4111,149,36,Nereseno,Samostoen,44,17,null
1871,4277,1404,23,Nereseno,Kvalifikacii,37,193,null
1872,1625,120,29,Nereseno,Finale,26,209,null
1873,790,1017,24,Pobednik,Kvalifikacii,37,243,790
1874,1578,3641,2,Nereseno,CetvrtFinale,74,37,null
1875,751,512,4,Pobednik,CetvrtFinale,35,150,751
1876,1794,4866,6,Pobednik,Finale,20,193,1794
1877,2338,2805,19,Nereseno,Kvalifikacii,14,106,null
1878,2417,2912,35,Pobednik,Polufinale,62,232,2417
1879,3247,3539,10,Nereseno,CetvrtFinale,57,183,null
1880,3911,1969,22,Nereseno,Samostoen,37,252,null
1881,2888,3619,11,Nereseno,Finale,57,51,null
1882,2035,2817,29,Pobednik,Polufinale,43,175,2817
1883,2107,4386,24,Nereseno,Kvalifikacii,77,195,null
1884,834,1177,18,Pobednik,Polufinale,11,91,1177
1885,909,2220,29,Pobednik,Finale,43,249,909
1886,1599,4884,35,Nereseno,Polufinale,60,246,null
1887,3471,4003,16,Nereseno,Polufinale,24,85,null
1888,3900,1811,16,Pobednik,CetvrtFinale,40,23,1811
1889,975,1049,19,Nereseno,CetvrtFinale,40,40,null
1890,4350,3481,24,Nereseno,Kvalifikacii,38,32,null
1891,1726,784,13,Nereseno,Polufinale,53,99,null
1892,811,4660,40,Pobednik,Kvalifikacii,75,42,4660
1893,5095,2051,38,Nereseno,CetvrtFinale,10,96,null
1894,3145,1050,20,Nereseno,Samostoen,76,81,null
1895,1730,871,47,Nereseno,Kvalifikacii,57,14,null
1896,1286,984,19,Pobednik,CetvrtFinale,13,178,1286
1897,254,3607,49,Nereseno,Samostoen,18,104,null
1898,1463,1003,22,Nereseno,CetvrtFinale,24,222,null
1899,2971,2266,24,Pobednik,Kvalifikacii,18,177,2971
1900,3335,2226,15,Pobednik,Polufinale,65,134,2226
1901,3461,2466,3,Pobednik,Samostoen,42,74,2466
1902,1493,1916,44,Pobednik,Samostoen,22,9,1493
1903,1343,3149,19,Pobednik,Kvalifikacii,52,1,1343
1904,4534,1598,12,Pobednik,CetvrtFinale,64,69,1598
1905,1913,4055,35,Nereseno,Finale,66,114,null
1906,2923,2115,23,Pobednik,Samostoen,55,187,2923
1907,2575,691,25,Pobednik,Polufinale,78,157,691
1908,4727,4920,27,Pobednik,Samostoen,21,41,4920
1909,4657,4350,44,Nereseno,Kvalifikacii,44,126,null
1910,3468,3913,45,Pobednik,Finale,47,32,3913
1911,3992,501,48,Pobednik,Kvalifikacii,21,95,3992
1912,3246,1101,13,Nereseno,CetvrtFinale,19,143,null
1913,3735,4996,29,Pobednik,Polufinale,29,119,4996
1914,2871,535,23,Pobednik,Samostoen,32,123,535
1915,2731,1908,35,Pobednik,Kvalifikacii,72,129,2731
1916,445,1712,25,Pobednik,Kvalifikacii,54,112,445
1917,2366,2094,2,Nereseno,Samostoen,24,51,null
1918,1897,1388,22,Pobednik,CetvrtFinale,72,226,1897
1919,2199,3808,26,Nereseno,CetvrtFinale,37,73,null
1920,4061,3118,39,Nereseno,Polufinale,29,83,null
1921,271,679,6,Pobednik,Finale,39,67,271
1922,3068,1520,49,Nereseno,CetvrtFinale,32,114,null
1923,3008,1255,3,Pobednik,CetvrtFinale,14,132,3008
1924,1055,1857,37,Pobednik,Samostoen,66,28,1857
1925,717,3862,47,Pobednik,Kvalifikacii,39,4,3862
1926,1074,2394,35,Pobednik,Polufinale,65,49,2394
1927,4761,619,28,Nereseno,Polufinale,60,127,null
1928,5050,2312,45,Pobednik,Polufinale,60,129,5050
1929,3168,3658,48,Nereseno,Polufinale,68,209,null
1930,1305,4554,47,Nereseno,CetvrtFinale,42,132,null
1931,1184,3337,30,Nereseno,CetvrtFinale,76,209,null
1932,479,2659,36,Pobednik,Samostoen,23,222,2659
1933,688,896,39,Pobednik,Kvalifikacii,31,149,688
1934,4710,643,12,Nereseno,Samostoen,30,163,null
1935,5056,278,30,Nereseno,CetvrtFinale,59,163,null
1936,1090,3711,10,Nereseno,Finale,45,215,null
1937,1522,1344,44,Pobednik,Samostoen,54,186,1344
1938,2373,1075,29,Pobednik,Samostoen,61,225,2373
1939,1568,2312,2,Pobednik,Finale,66,194,1568
1940,1084,216,28,Pobednik,Finale,64,47,1084
1941,1077,5009,17,Nereseno,Kvalifikacii,73,49,null
1942,3460,2946,24,Nereseno,Kvalifikacii,69,29,null
1943,530,1941,28,Nereseno,Finale,24,211,null
1944,2116,1879,12,Pobednik,CetvrtFinale,43,90,2116
1945,2338,910,38,Nereseno,Finale,68,52,null
1946,3565,1326,50,Nereseno,CetvrtFinale,34,16,null
1947,243,1900,37,Nereseno,CetvrtFinale,65,130,null
1948,4555,4191,38,Pobednik,CetvrtFinale,32,222,4555
1949,2312,3789,37,Nereseno,Kvalifikacii,23,237,null
1950,2023,3244,31,Pobednik,Kvalifikacii,18,78,2023
1951,2918,4610,22,Nereseno,CetvrtFinale,40,106,null
1952,253,3054,16,Nereseno,Finale,34,215,null
1953,4379,4130,38,Nereseno,CetvrtFinale,64,244,null
1954,2381,5092,37,Pobednik,Polufinale,64,231,2381
1955,4140,1217,12,Pobednik,CetvrtFinale,24,246,4140
1956,454,2890,33,Nereseno,Polufinale,67,168,null
1957,1588,4063,24,Pobednik,Finale,16,238,4063
1958,3398,758,10,Pobednik,CetvrtFinale,50,170,3398
1959,3978,2186,32,Nereseno,Samostoen,15,162,null
1960,569,494,50,Pobednik,Kvalifikacii,45,128,494
1961,2887,4907,14,Nereseno,Kvalifikacii,21,32,null
1962,4877,3666,40,Pobednik,CetvrtFinale,26,151,3666
1963,3466,666,7,Pobednik,CetvrtFinale,41,134,3466
1964,4454,4049,28,Nereseno,CetvrtFinale,77,199,null
1965,903,4768,49,Nereseno,Finale,51,208,null
1966,3686,4002,40,Nereseno,Samostoen,61,36,null
1967,4816,4647,38,Nereseno,Polufinale,71,144,null
1968,4312,1295,25,Nereseno,Kvalifikacii,41,95,null
1969,1133,3068,27,Nereseno,Kvalifikacii,37,62,null
1970,3842,2245,31,Nereseno,Samostoen,40,93,null
1971,1735,651,9,Pobednik,Finale,33,48,651
1972,4770,4650,35,Pobednik,CetvrtFinale,76,4,4770
1973,2516,348,35,Pobednik,Samostoen,72,97,348
1974,1679,4282,4,Pobednik,Kvalifikacii,26,97,1679
1975,3718,2920,25,Pobednik,Finale,53,223,3718
1976,3914,4092,34,Nereseno,Finale,43,105,null
1977,4242,1618,47,Nereseno,Finale,39,178,null
1978,2141,4330,37,Pobednik,Samostoen,70,142,4330
1979,2586,559,49,Pobednik,CetvrtFinale,24,227,559
1980,4382,2989,20,Pobednik,Kvalifikacii,54,165,2989
1981,5131,2997,28,Pobednik,Samostoen,34,18,2997
1982,3170,3316,26,Nereseno,Finale,14,35,null
1983,610,397,2,Nereseno,Samostoen,52,122,null
1984,4518,4205,29,Pobednik,Samostoen,72,125,4518
1985,962,3655,19,Pobednik,Polufinale,33,204,3655
1986,180,2602,39,Nereseno,Kvalifikacii,11,148,null
1987,5148,192,1,Nereseno,CetvrtFinale,62,171,null
1988,2796,130,33,Nereseno,Kvalifikacii,40,164,null
1989,3884,4504,10,Pobednik,CetvrtFinale,39,246,3884
1990,1473,4195,36,Pobednik,CetvrtFinale,52,80,1473
1991,350,1344,36,Nereseno,Finale,34,95,null
1992,613,1708,35,Pobednik,Polufinale,10,86,613
1993,2839,3751,41,Nereseno,Finale,45,204,null
1994,3789,1866,23,Nereseno,Samostoen,75,143,null
1995,1547,1688,25,Nereseno,CetvrtFinale,75,114,null
1996,672,1218,27,Pobednik,Kvalifikacii,11,180,1218
1997,3267,4228,25,Pobednik,CetvrtFinale,65,194,3267
1998,1540,1941,5,Pobednik,Finale,52,22,1941
1999,2790,3302,17,Nereseno,Samostoen,58,124,null
2000,373,2710,2,Nereseno,Polufinale,21,89,null
2001,1977,4308,8,Nereseno,Kvalifikacii,58,178,null
2002,521,3684,50,Nereseno,Kvalifikacii,27,108,null
2003,3398,122,26,Pobednik,Finale,59,35,122
2004,1640,4938,36,Pobednik,Finale,60,75,4938
2005,683,206,19,Pobednik,CetvrtFinale,76,167,206
2006,2273,5004,37,Pobednik,Kvalifikacii,47,118,2273
2007,3228,4938,6,Nereseno,Finale,71,140,null
2008,1301,762,21,Nereseno,Samostoen,73,215,null
2009,2273,3155,10,Nereseno,CetvrtFinale,52,119,null
2010,3536,1814,9,Pobednik,Samostoen,44,54,1814
2011,2660,3034,24,Pobednik,Finale,48,154,3034
2012,4432,3151,8,Nereseno,Finale,65,95,null
2013,1879,2986,27,Pobednik,Samostoen,17,157,1879
2014,4785,1136,41,Nereseno,Samostoen,16,176,null
2015,650,3464,21,Nereseno,Kvalifikacii,63,139,null
2016,3767,432,19,Pobednik,Samostoen,66,56,3767
2017,1028,2777,48,Nereseno,Polufinale,20,13,null
2018,5157,570,26,Nereseno,Polufinale,37,58,null
2019,2138,3035,3,Nereseno,CetvrtFinale,36,225,null
2020,1074,3035,50,Nereseno,Samostoen,35,27,null
2021,1389,355,6,Pobednik,CetvrtFinale,44,127,1389
2022,1839,4735,2,Nereseno,CetvrtFinale,49,233,null
2023,4347,2352,23,Nereseno,Samostoen,47,144,null
2024,3464,135,42,Nereseno,Finale,41,85,null
2025,883,1572,10,Pobednik,Samostoen,38,17,883
2026,4266,994,39,Pobednik,Samostoen,57,105,994
2027,3585,3153,32,Nereseno,Polufinale,58,203,null
2028,4832,1777,34,Pobednik,CetvrtFinale,27,62,4832
2029,2413,2067,34,Nereseno,Samostoen,71,59,null
2030,4584,3919,46,Nereseno,Kvalifikacii,36,36,null
2031,2708,2869,2,Pobednik,Samostoen,10,198,2869
2032,1339,4941,27,Nereseno,Kvalifikacii,35,62,null
2033,1792,2818,45,Pobednik,Samostoen,27,120,2818
2034,4573,4826,17,Pobednik,CetvrtFinale,31,28,4826
2035,2517,2474,38,Pobednik,Kvalifikacii,41,168,2517
2036,1981,3374,40,Pobednik,Samostoen,60,211,3374
2037,3590,3521,30,Nereseno,Samostoen,60,171,null
2038,4722,1531,16,Nereseno,Samostoen,14,38,null
2039,3767,3631,4,Nereseno,Finale,75,104,null
2040,605,4950,19,Pobednik,Samostoen,32,105,4950
2041,4890,4683,31,Pobednik,Polufinale,80,114,4890
2042,2097,749,44,Pobednik,Kvalifikacii,30,20,2097
2043,4290,206,44,Nereseno,Finale,33,227,null
2044,4736,3911,35,Nereseno,CetvrtFinale,26,180,null
2045,3558,4096,16,Nereseno,Polufinale,32,194,null
2046,3355,209,36,Pobednik,CetvrtFinale,11,27,209
2047,987,941,39,Nereseno,Finale,70,196,null
2048,5069,2222,27,Pobednik,Finale,24,69,5069
2049,3975,1809,3,Pobednik,Finale,10,35,1809
2050,3522,909,23,Nereseno,Polufinale,17,151,null
2051,471,842,4,Nereseno,Finale,68,132,null
2052,1754,4751,24,Nereseno,Polufinale,28,64,null
2053,4503,2601,44,Pobednik,CetvrtFinale,15,164,4503
2054,2470,2742,50,Nereseno,Polufinale,57,201,null
2055,1978,1777,15,Pobednik,Polufinale,31,35,1777
2056,4839,2057,38,Nereseno,Kvalifikacii,35,27,null
2057,673,2146,29,Nereseno,Finale,33,55,null
2058,1668,2487,30,Nereseno,Polufinale,49,238,null
2059,2606,1467,2,Pobednik,Polufinale,52,141,2606
2060,2846,1691,27,Pobednik,Polufinale,71,249,1691
2061,4581,2529,49,Nereseno,Kvalifikacii,72,105,null
2062,3173,3634,24,Pobednik,CetvrtFinale,48,170,3634
2063,2420,914,20,Pobednik,Kvalifikacii,70,78,914
2064,4880,1794,34,Pobednik,CetvrtFinale,45,43,4880
2065,4798,785,20,Nereseno,Kvalifikacii,73,103,null
2066,2876,2094,45,Nereseno,Kvalifikacii,80,48,null
2067,2977,3813,15,Pobednik,CetvrtFinale,42,149,3813
2068,4480,2673,43,Pobednik,Samostoen,34,5,4480
2069,1158,3018,34,Pobednik,CetvrtFinale,10,107,3018
2070,1657,553,29,Pobednik,Polufinale,23,21,553
2071,4080,1860,26,Pobednik,Kvalifikacii,18,61,4080
2072,1697,566,19,Pobednik,Kvalifikacii,18,147,1697
2073,617,541,32,Pobednik,CetvrtFinale,59,129,617
2074,1927,1570,13,Nereseno,Polufinale,76,129,null
2075,1769,1767,8,Nereseno,Kvalifikacii,58,94,null
2076,5163,3230,48,Nereseno,Finale,51,38,null
2077,2755,2384,15,Pobednik,Kvalifikacii,20,166,2384
2078,1694,2966,13,Nereseno,Finale,74,62,null
2079,798,1525,9,Pobednik,Samostoen,59,85,1525
2080,2427,4599,14,Pobednik,Finale,49,221,2427
2081,2196,4991,22,Nereseno,CetvrtFinale,61,228,null
2082,2182,4872,19,Pobednik,Polufinale,14,155,4872
2083,1890,4018,16,Nereseno,CetvrtFinale,53,87,null
2084,1279,2030,14,Pobednik,Polufinale,77,30,2030
2085,4151,3628,45,Nereseno,CetvrtFinale,14,27,null
2086,3032,1479,19,Pobednik,Finale,54,165,3032
2087,2966,3654,37,Pobednik,Kvalifikacii,73,198,2966
2088,1028,4755,24,Nereseno,Finale,18,11,null
2089,3858,2051,46,Nereseno,Kvalifikacii,24,214,null
2090,2101,2541,40,Nereseno,Finale,34,242,null
2091,1772,2105,18,Nereseno,Polufinale,66,190,null
2092,3851,3844,32,Nereseno,Samostoen,46,199,null
2093,1194,5063,46,Pobednik,Samostoen,73,229,5063
2094,182,4031,49,Pobednik,Finale,18,75,182
2095,4024,1820,39,Pobednik,Samostoen,75,140,4024
2096,2574,2782,15,Nereseno,Samostoen,78,195,null
2097,4690,5132,9,Nereseno,CetvrtFinale,43,132,null
2098,544,2538,46,Nereseno,Polufinale,50,102,null
2099,3551,3421,11,Nereseno,Kvalifikacii,53,31,null
2100,1255,3574,30,Nereseno,Kvalifikacii,41,175,null
2101,3034,3717,3,Pobednik,Polufinale,50,251,3034
2102,1742,3672,18,Pobednik,Finale,64,183,3672
2103,2556,126,6,Pobednik,Samostoen,49,27,126
2104,2224,2386,11,Pobednik,Kvalifikacii,78,245,2224
2105,1112,1059,43,Nereseno,Polufinale,38,18,null
2106,2645,951,29,Pobednik,Finale,39,71,951
2107,281,263,37,Pobednik,Polufinale,34,238,281
2108,3938,272,14,Pobednik,Samostoen,42,136,3938
2109,3806,4647,27,Nereseno,Finale,46,95,null
2110,684,3739,14,Pobednik,CetvrtFinale,41,201,684
2111,1390,1332,36,Nereseno,CetvrtFinale,79,130,null
2112,3243,1067,10,Nereseno,Kvalifikacii,68,205,null
2113,2263,1290,19,Pobednik,Kvalifikacii,79,106,2263
2114,3836,1203,31,Pobednik,Kvalifikacii,55,219,1203
2115,3826,3336,16,Nereseno,CetvrtFinale,63,150,null
2116,287,3433,16,Pobednik,Kvalifikacii,45,198,3433
2117,1930,3035,31,Nereseno,Samostoen,18,249,null
2118,3812,685,4,Pobednik,CetvrtFinale,48,240,3812
2119,1521,4255,28,Nereseno,Samostoen,19,68,null
2120,2849,2110,3,Nereseno,Samostoen,37,3,null
2121,4454,4049,30,Pobednik,CetvrtFinale,76,235,4049
2122,1745,1756,7,Nereseno,Samostoen,40,137,null
2123,4097,3541,8,Nereseno,CetvrtFinale,56,148,null
2124,4304,3909,30,Pobednik,CetvrtFinale,68,217,3909
2125,5084,3935,20,Nereseno,Samostoen,53,175,null
2126,4059,3653,6,Pobednik,CetvrtFinale,49,175,3653
2127,1852,2507,27,Nereseno,Polufinale,35,189,null
2128,2774,3434,19,Nereseno,CetvrtFinale,37,189,null
2129,972,2401,34,Nereseno,Polufinale,57,219,null
2130,3142,1136,40,Nereseno,Polufinale,36,65,null
2131,3936,1468,43,Nereseno,Kvalifikacii,27,10,null
2132,3782,2871,32,Nereseno,Finale,49,207,null
2133,2101,862,9,Nereseno,Kvalifikacii,49,50,null
2134,4348,1477,10,Pobednik,Polufinale,13,239,1477
2135,1055,974,29,Nereseno,Samostoen,51,34,null
2136,4248,4406,49,Pobednik,Finale,25,136,4248
2137,106,1148,11,Pobednik,Samostoen,49,236,106
2138,3609,315,11,Pobednik,Samostoen,61,73,3609
2139,535,2078,19,Pobednik,Samostoen,24,154,535
2140,524,2867,29,Pobednik,Samostoen,30,189,2867
2141,148,3840,2,Nereseno,Samostoen,45,16,null
2142,1326,1280,11,Pobednik,Kvalifikacii,63,170,1326
2143,2522,4963,18,Pobednik,Samostoen,37,78,2522
2144,2367,225,3,Pobednik,Polufinale,24,81,225
2145,3153,656,14,Nereseno,Kvalifikacii,75,91,null
2146,2814,862,3,Nereseno,Polufinale,70,83,null
2147,2946,3530,38,Pobednik,Polufinale,46,236,2946
2148,4658,3635,30,Nereseno,Polufinale,63,20,null
2149,2457,1285,4,Pobednik,Kvalifikacii,10,252,1285
2150,2679,813,21,Nereseno,CetvrtFinale,55,236,null
2151,1309,2300,4,Nereseno,CetvrtFinale,64,26,null
2152,731,5058,19,Nereseno,Polufinale,11,187,null
2153,2727,2805,35,Pobednik,Polufinale,69,199,2727
2154,4766,5094,37,Nereseno,CetvrtFinale,52,196,null
2155,3310,4190,43,Pobednik,Finale,31,125,3310
2156,4102,2813,39,Nereseno,Samostoen,41,247,null
2157,5114,836,22,Pobednik,Samostoen,49,156,5114
2158,496,2870,10,Nereseno,Polufinale,33,7,null
2159,2247,4242,7,Pobednik,Kvalifikacii,76,1,4242
2160,4986,4751,13,Pobednik,Polufinale,51,162,4751
2161,2793,1869,19,Pobednik,CetvrtFinale,55,192,2793
2162,4831,1011,4,Pobednik,CetvrtFinale,21,117,4831
2163,244,3869,15,Pobednik,Polufinale,77,28,3869
2164,4139,1385,46,Nereseno,Polufinale,19,144,null
2165,5068,2440,32,Nereseno,Polufinale,30,141,null
2166,4837,2847,10,Pobednik,CetvrtFinale,18,217,4837
2167,399,573,18,Pobednik,Finale,63,49,573
2168,1657,3412,16,Pobednik,Finale,48,180,3412
2169,4539,3354,49,Pobednik,Polufinale,68,86,3354
2170,5137,811,13,Pobednik,CetvrtFinale,37,242,811
2171,4954,1852,1,Nereseno,Kvalifikacii,61,102,null
2172,3275,2091,46,Nereseno,Finale,26,229,null
2173,1510,3009,49,Nereseno,CetvrtFinale,77,210,null
2174,4371,3568,32,Pobednik,Kvalifikacii,60,141,3568
2175,238,1130,17,Pobednik,CetvrtFinale,33,65,238
2176,738,330,5,Nereseno,CetvrtFinale,79,4,null
2177,2578,3576,12,Pobednik,Polufinale,32,71,3576
2178,1636,4378,7,Pobednik,CetvrtFinale,60,147,1636
2179,889,2015,16,Pobednik,Polufinale,41,10,889
2180,2806,1274,48,Pobednik,Finale,31,158,1274
2181,677,2807,15,Pobednik,Kvalifikacii,29,143,2807
2182,1791,1530,14,Pobednik,Kvalifikacii,71,175,1530
2183,3653,1462,20,Pobednik,Polufinale,63,2,3653
2184,1234,1499,21,Nereseno,CetvrtFinale,41,121,null
2185,4163,2910,28,Nereseno,Polufinale,48,125,null
2186,1189,347,34,Nereseno,Samostoen,79,233,null
2187,4006,3751,40,Pobednik,Polufinale,35,65,3751
2188,4279,230,30,Nereseno,Kvalifikacii,72,45,null
2189,636,3985,33,Nereseno,Finale,34,193,null
2190,4182,4762,25,Nereseno,Finale,38,7,null
2191,1909,3973,25,Pobednik,CetvrtFinale,75,229,1909
2192,937,2223,43,Pobednik,Kvalifikacii,48,24,937
2193,3999,2369,1,Nereseno,Samostoen,52,196,null
2194,739,2088,6,Nereseno,Kvalifikacii,36,61,null
2195,4561,4541,43,Nereseno,Kvalifikacii,26,191,null
2196,4830,2603,26,Pobednik,Kvalifikacii,55,75,4830
2197,159,2246,37,Pobednik,Kvalifikacii,17,246,159
2198,2443,2071,46,Pobednik,Kvalifikacii,24,188,2071
2199,757,4619,26,Nereseno,Samostoen,35,86,null
2200,2235,4322,8,Pobednik,CetvrtFinale,48,222,4322
2201,3113,4686,50,Pobednik,Kvalifikacii,27,192,3113
2202,4315,5059,29,Nereseno,Samostoen,57,18,null
2203,2445,4104,30,Pobednik,CetvrtFinale,32,209,4104
2204,677,2860,16,Nereseno,Finale,72,71,null
2205,2319,1888,16,Pobednik,Kvalifikacii,54,193,2319
2206,1258,4866,49,Nereseno,Polufinale,76,216,null
2207,4731,3618,4,Pobednik,CetvrtFinale,49,122,4731
2208,3238,919,45,Pobednik,Kvalifikacii,19,157,3238
2209,532,1352,32,Pobednik,Samostoen,39,252,532
2210,4008,947,23,Nereseno,Finale,43,18,null
2211,905,1568,42,Nereseno,Finale,74,22,null
2212,287,1344,3,Nereseno,Polufinale,32,230,null
2213,605,2227,23,Nereseno,Kvalifikacii,78,120,null
2214,1741,4477,41,Nereseno,Kvalifikacii,61,218,null
2215,516,3436,23,Nereseno,Polufinale,58,21,null
2216,4739,3944,15,Nereseno,Samostoen,39,44,null
2217,1905,1772,19,Nereseno,Finale,77,67,null
2218,432,4889,31,Pobednik,Finale,63,173,432
2219,990,3276,13,Pobednik,Finale,77,250,3276
2220,3116,4608,29,Nereseno,CetvrtFinale,37,240,null
2221,4115,1362,4,Pobednik,Polufinale,65,154,1362
2222,988,2077,42,Pobednik,Polufinale,12,164,988
2223,1697,4313,11,Nereseno,Samostoen,70,87,null
2224,4175,3310,18,Nereseno,Polufinale,44,68,null
2225,165,2945,5,Pobednik,Finale,10,86,2945
2226,2757,2212,17,Pobednik,Samostoen,48,45,2757
2227,3601,2751,1,Nereseno,Kvalifikacii,50,118,null
2228,2199,3583,44,Nereseno,Kvalifikacii,35,133,null
2229,1546,1638,26,Pobednik,Kvalifikacii,46,143,1546
2230,1076,4696,23,Pobednik,Finale,22,238,1076
2231,3495,4048,50,Pobednik,Finale,73,249,4048
2232,4683,2177,6,Pobednik,Finale,43,224,4683
2233,954,946,48,Nereseno,Polufinale,65,68,null
2234,626,1715,45,Nereseno,Finale,45,237,null
2235,2467,293,49,Nereseno,Samostoen,73,72,null
2236,3328,2101,10,Nereseno,Kvalifikacii,16,87,null
2237,255,3354,50,Pobednik,CetvrtFinale,48,106,3354
2238,2516,3833,12,Nereseno,Finale,54,36,null
2239,3280,4892,15,Pobednik,Samostoen,35,162,3280
2240,1810,2590,37,Pobednik,Kvalifikacii,14,140,2590
2241,2906,2597,48,Pobednik,Polufinale,12,28,2597
2242,657,3597,22,Nereseno,Finale,34,120,null
2243,3319,4658,5,Pobednik,Kvalifikacii,51,237,3319
2244,2324,3314,46,Pobednik,CetvrtFinale,43,3,3314
2245,4392,3603,13,Nereseno,Kvalifikacii,69,66,null
2246,1857,419,8,Pobednik,CetvrtFinale,76,211,419
2247,1260,4342,48,Pobednik,Polufinale,66,31,1260
2248,4127,925,48,Pobednik,Kvalifikacii,75,217,925
2249,1440,2426,34,Nereseno,Kvalifikacii,64,7,null
2250,3726,2946,1,Pobednik,Finale,38,37,3726
2251,156,3900,47,Nereseno,CetvrtFinale,37,200,null
2252,1216,2506,3,Nereseno,Samostoen,70,93,null
2253,1518,3909,35,Nereseno,Kvalifikacii,53,150,null
2254,1109,3710,39,Pobednik,Kvalifikacii,41,203,3710
2255,1221,2157,7,Nereseno,CetvrtFinale,76,196,null
2256,135,5075,27,Pobednik,Samostoen,34,169,5075
2257,2682,2137,6,Nereseno,CetvrtFinale,14,118,null
2258,1052,949,22,Nereseno,Kvalifikacii,48,221,null
2259,3374,4512,19,Pobednik,CetvrtFinale,62,213,4512
2260,367,777,16,Nereseno,Kvalifikacii,74,45,null
2261,3891,1660,27,Pobednik,Finale,14,100,1660
2262,4710,1189,5,Nereseno,Polufinale,67,193,null
2263,925,264,28,Nereseno,Kvalifikacii,74,255,null
2264,3391,4782,1,Pobednik,Kvalifikacii,60,48,4782
2265,1757,3716,34,Pobednik,Finale,30,176,3716
2266,1658,2530,49,Nereseno,Samostoen,55,50,null
2267,2062,4938,21,Pobednik,Kvalifikacii,64,5,4938
2268,293,666,23,Pobednik,CetvrtFinale,61,51,293
2269,4209,1999,22,Nereseno,Polufinale,76,94,null
2270,3475,3415,6,Nereseno,Samostoen,18,183,null
2271,918,2785,42,Nereseno,Samostoen,61,250,null
2272,2605,4474,7,Nereseno,CetvrtFinale,65,106,null
2273,3551,2158,35,Nereseno,CetvrtFinale,32,168,null
2274,615,3588,29,Nereseno,Kvalifikacii,15,113,null
2275,2972,4093,5,Pobednik,Kvalifikacii,35,73,2972
2276,1268,3308,18,Nereseno,Samostoen,49,19,null
2277,4615,3086,29,Nereseno,Polufinale,40,133,null
2278,2504,1077,35,Nereseno,Polufinale,47,59,null
2279,2941,610,25,Pobednik,Samostoen,52,220,610
2280,1118,1967,1,Nereseno,Kvalifikacii,63,29,null
2281,5056,3141,49,Pobednik,Finale,38,17,3141
2282,259,5039,19,Nereseno,Kvalifikacii,59,20,null
2283,4631,2856,40,Pobednik,Samostoen,45,51,2856
2284,928,105,17,Pobednik,Finale,35,80,928
2285,248,2651,40,Pobednik,Polufinale,13,194,2651
2286,4926,4097,20,Nereseno,Finale,29,103,null
2287,921,1546,20,Pobednik,Finale,11,149,1546
2288,4240,3172,27,Nereseno,Finale,78,37,null
2289,3029,655,49,Pobednik,Polufinale,58,49,3029
2290,263,2272,44,Pobednik,Samostoen,60,33,263
2291,2052,840,19,Nereseno,Kvalifikacii,63,54,null
2292,962,3390,19,Pobednik,Finale,63,233,3390
2293,165,1950,20,Pobednik,Samostoen,20,242,165
2294,2832,268,3,Pobednik,Polufinale,20,99,2832
2295,2357,1679,25,Pobednik,Polufinale,54,137,2357
2296,2440,237,45,Pobednik,CetvrtFinale,70,58,2440
2297,3566,1830,4,Nereseno,Samostoen,77,148,null
2298,3909,1178,33,Nereseno,Finale,64,61,null
2299,4745,3933,7,Pobednik,Samostoen,76,124,4745
2300,3511,2766,37,Pobednik,CetvrtFinale,45,121,2766
2301,2148,2441,44,Nereseno,CetvrtFinale,38,87,null
2302,3721,501,4,Nereseno,Polufinale,80,156,null
2303,2073,1387,13,Nereseno,Kvalifikacii,10,149,null
2304,4880,1259,50,Nereseno,Kvalifikacii,76,89,null
2305,4903,1212,5,Nereseno,Finale,66,151,null
2306,5145,3631,3,Pobednik,CetvrtFinale,62,239,3631
2307,2018,4855,37,Pobednik,CetvrtFinale,48,154,4855
2308,2694,3028,31,Pobednik,CetvrtFinale,29,241,3028
2309,872,363,39,Pobednik,Polufinale,55,233,872
2310,3951,3143,38,Pobednik,Samostoen,35,81,3951
2311,2761,4312,8,Pobednik,Samostoen,11,207,4312
2312,1260,2235,48,Pobednik,Samostoen,31,58,2235
2313,701,3344,5,Pobednik,CetvrtFinale,16,164,3344
2314,788,882,7,Nereseno,CetvrtFinale,35,64,null
2315,3645,882,42,Nereseno,Samostoen,12,248,null
2316,2314,3298,10,Pobednik,Finale,34,198,2314
