ID,brPrijava,KorisnikID,NastanID,Status
2059,Malta_2021:2059,4900,24,Pending
2060,Cuba_2023:2060,3136,99,Aktiven
2061,Iran_2020:2061,2374,6,Aktiven
2062,New Zealand_2021:2062,2048,52,Neaktiven
2063,Algeria_2021:2063,3652,78,Pending
2064,Canada_2021:2064,5025,8,Pending
2065,Albania_2023:2065,3641,15,Pending
2066,Cuba_2023:2066,789,31,Pending
2067,Venezuela_2024:2067,712,44,Neaktiven
2068,Zambia_2024:2068,1794,46,Pending
2069,Great Britain_2021:2069,3847,53,Aktiven
2070,Lithuania_2023:2070,4374,95,Neaktiven
2071,Morocco_2024:2071,3788,3,Pending
2072,Mongolia_2023:2072,1144,37,Aktiven
2073,Northern Ireland_2021:2073,2773,76,Pending
2074,Macedonia_2023:2074,817,19,Aktiven
2075,Germany_2025:2075,4801,55,Neaktiven
2076,New Zealand_2021:2076,2535,94,Neaktiven
2077,women's_2022:2077,5091,32,Pending
2078,Albania_2021:2078,1489,60,Pending
2079,Estonia_2023:2079,1595,69,Neaktiven
2080,Barbados_2024:2080,4552,49,Pending
2081,Portugal_2022:2081,2613,103,Pending
2082,Israel_2021:2082,3266,91,Pending
2083,New Zealand_2021:2083,2995,52,Neaktiven
2084,Venezuela_2024:2084,1709,44,Neaktiven
2085,Spain_2021:2085,2189,68,Pending
2086,Singapore_2024:2086,868,82,Pending
2087,Lithuania_2023:2087,4211,95,Aktiven
2088,Zambia_2022:2088,4542,102,Neaktiven
2089,Colombia_2023:2089,2649,72,Pending
2090,Norway_2023:2090,2989,97,Pending
2091,Singapore_2020:2091,2875,25,Aktiven
2092,Mexico_2023:2092,2571,74,Pending
2093,Portugal_2023:2093,3424,110,Aktiven
2094,Canada_2021:2094,2111,8,Neaktiven
2095,Barbados_2024:2095,3106,79,Neaktiven
2096,Portugal_2023:2096,2679,110,Pending
2097,Suriname_2023:2097,771,26,Pending
2098,United Arab Emirates_2022:2098,1508,104,Aktiven
2099,women's_2022:2099,1917,32,Aktiven
2100,Northern Ireland_2023:2100,2982,71,Aktiven
2101,Portugal_2022:2101,3260,103,Neaktiven
2102,New Zealand_2021:2102,1848,58,Pending
2103,United States _2020:2103,2947,5,Neaktiven
2104,women's_2022:2104,2532,32,Pending
2105,women's_2022:2105,4059,32,Aktiven
2106,Croatia_2020:2106,3458,22,Neaktiven
2107,United Arab Emirates_2022:2107,2609,104,Neaktiven
2108,Portugal_2025:2108,2807,35,Neaktiven
2109,Colombia_2022:2109,2792,84,Aktiven
2110,Latvia_2021:2110,3846,47,Aktiven
2111,Singapore_2021:2111,2144,20,Aktiven
2112,Portugal_2025:2112,2757,35,Neaktiven
2113,Scotland_2022:2113,4969,87,Pending
2114,Montenegro_2022:2114,3614,65,Pending
2115,Lebanon_2020:2115,2782,14,Aktiven
2116,Pakistan_2022:2116,3947,28,Neaktiven
2117,Great Britain_2023:2117,4804,98,Aktiven
2118,France_2023:2118,4943,13,Pending
2119,Romania_2020:2119,693,10,Pending
2120,Israel_2021:2120,3314,91,Pending
2121,Romania_2020:2121,105,10,Aktiven
2122,New Zealand_2021:2122,4829,58,Neaktiven
2123,Ireland_2020:2123,1676,43,Aktiven
2124,Portugal_2023:2124,4384,110,Neaktiven
2125,Malta_2021:2125,4655,24,Neaktiven
2126,Kosovo_2023:2126,903,17,Aktiven
2127,Zambia_2022:2127,3390,102,Aktiven
2128,Albania_2023:2128,246,15,Pending
2129,Honduras_2024:2129,582,39,Pending
2130,Germany_2025:2130,1735,55,Aktiven
2131,Suriname_2023:2131,942,26,Aktiven
2132,Venezuela_2024:2132,3047,44,Neaktiven
2133,Russia_2020:2133,3981,9,Aktiven
2134,France_2023:2134,1363,13,Neaktiven
2135,Australia_2020:2135,2741,105,Neaktiven
2136,Venezuela_2025:2136,1960,34,Aktiven
2137,Albania_2023:2137,896,15,Aktiven
2138,Portugal_2025:2138,4385,35,Neaktiven
2139,Ukraine_2021:2139,193,27,Pending
2140,Russia_2020:2140,890,9,Neaktiven
2141,Botswana_2020:2141,3581,100,Aktiven
2142,Great Britain_2021:2142,148,53,Neaktiven
2143,Belgium_2023:2143,767,61,Pending
2144,Singapore_2020:2144,1746,25,Aktiven
2145,Zimbabwe_2022:2145,1309,30,Neaktiven
2146,Croatia_2020:2146,499,22,Aktiven
2147,Canada_2021:2147,3864,8,Pending
2148,Mexico_2023:2148,3877,74,Aktiven
2149,Scotland_2022:2149,2167,87,Pending
2150,Azerbaijan_2020:2150,3918,56,Pending
2151,New Zealand_2021:2151,3391,58,Pending
2152,Venezuela_2024:2152,3750,44,Neaktiven
2153,United States _2020:2153,1731,5,Aktiven
2154,India_2020:2154,3199,38,Neaktiven
2155,Singapore_2024:2155,2045,82,Neaktiven
2156,Kazakhstan_2023:2156,1003,80,Aktiven
2157,Austria_2024:2157,3524,93,Pending
2158,Austria_2024:2158,955,93,Aktiven
2159,Northern Ireland_2021:2159,310,76,Neaktiven
2160,women's_2022:2160,1600,32,Aktiven
2161,Latvia_2021:2161,1123,47,Neaktiven
2162,France_2023:2162,4270,13,Pending
2163,Albania_2020:2163,337,70,Neaktiven
2164,Dominican Republic_2023:2164,822,48,Aktiven
2165,Northern Ireland_2023:2165,2966,71,Pending
2166,Morocco_2020:2166,813,23,Pending
2167,India_2021:2167,4602,92,Aktiven
2168,Lithuania_2023:2168,2506,95,Aktiven
2169,Greece_2020:2169,542,40,Neaktiven
2170,Venezuela_2024:2170,4336,44,Aktiven
2171,Dominican Republic_2023:2171,2692,48,Pending
2172,Israel_2021:2172,5140,91,Neaktiven
2173,Cuba_2023:2173,3293,54,Pending
2174,Netherlands_2023:2174,1454,89,Pending
2175,Nicaragua_2021:2175,1657,81,Aktiven
2176,Argentina_2021:2176,711,42,Aktiven
2177,Ireland_2020:2177,2322,43,Pending
2178,Portugal_2022:2178,4504,103,Aktiven
2179,Dominican Republic_2023:2179,4299,48,Aktiven
2180,Mongolia_2023:2180,4770,37,Pending
2181,Faroe Islands_2021:2181,2011,16,Aktiven
2182,Great Britain_2023:2182,4057,98,Aktiven
2183,Belgium_2023:2183,4114,61,Pending
2184,Sri Lanka_2024:2184,3727,57,Neaktiven
2185,Kenya_2025:2185,4453,66,Pending
2186,Macedonia_2023:2186,4077,19,Neaktiven
2187,Portugal_2025:2187,4157,35,Pending
2188,Honduras_2024:2188,3756,39,Pending
2189,Sri Lanka_2024:2189,5026,57,Aktiven
2190,Albania_2023:2190,1978,15,Pending
2191,Morocco_2023:2191,1503,101,Neaktiven
2192,Austria_2024:2192,514,93,Aktiven
2193,Venezuela_2025:2193,4407,34,Pending
2194,Germany_2021:2194,3296,36,Pending
2195,Seychelles_2024:2195,521,88,Neaktiven
2196,Sri Lanka_2024:2196,1277,57,Pending
2197,Italy_2024:2197,642,86,Pending
2198,Sri Lanka_2024:2198,5068,57,Aktiven
2199,Sweden_2024:2199,3356,73,Pending
2200,Israel_2021:2200,3872,59,Pending
2201,Lebanon_2020:2201,4591,14,Aktiven
2202,Cuba_2023:2202,4221,54,Aktiven
2203,Georgia_2023:2203,1708,51,Aktiven
2204,Pakistan_2022:2204,3776,28,Pending
2205,Cuba_2023:2205,2371,99,Neaktiven
2206,women's_2022:2206,3405,32,Aktiven
2207,Zambia_2022:2207,3587,102,Aktiven
2208,United Arab Emirates_2022:2208,4712,104,Neaktiven
2209,Kenya_2025:2209,4949,66,Pending
2210,Iran_2020:2210,553,6,Pending
2211,Ireland_2024:2211,3983,83,Pending
2212,Norway_2022:2212,4566,75,Neaktiven
2213,Cuba_2023:2213,2835,31,Pending
2214,Singapore_2024:2214,1377,82,Neaktiven
2215,United Arab Emirates_2022:2215,3309,104,Aktiven
2216,Ukraine_2021:2216,1891,27,Neaktiven
2217,Switzerland_2025:2217,1981,45,Neaktiven
2218,Kazakhstan_2024:2218,906,106,Pending
2219,Australia_2020:2219,4656,105,Aktiven
2220,Bangladesh_2021:2220,3950,29,Neaktiven
2221,Norway_2023:2221,1195,97,Neaktiven
2222,France_2023:2222,1103,13,Neaktiven
2223,Seychelles_2024:2223,434,88,Neaktiven
2224,Norway_2023:2224,4756,97,Pending
2225,Kosovo_2023:2225,2791,17,Aktiven
2226,Zimbabwe_2025:2226,1341,4,Aktiven
2227,Singapore_2024:2227,2330,82,Pending
2228,Northern Ireland_2021:2228,2620,76,Pending
2229,Switzerland_2025:2229,2314,45,Pending
2230,Philippines_2024:2230,1194,1,Aktiven
2231,Azerbaijan_2020:2231,98,56,Pending
2232,United States _2020:2232,2082,5,Neaktiven
2233,Sri Lanka_2024:2233,3403,57,Aktiven
2234,Montenegro_2022:2234,4866,65,Aktiven
2235,Lebanon_2020:2235,2150,14,Neaktiven
2236,Nepal_2021:2236,1443,108,Pending
2237,Finland_2024:2237,2816,63,Pending
2238,Chile_2023:2238,2857,41,Aktiven
2239,Panama_2022:2239,2760,62,Neaktiven
2240,Albania_2021:2240,2038,60,Pending
2241,United States _2020:2241,400,5,Pending
2242,Honduras_2024:2242,2230,39,Neaktiven
2243,New Zealand_2021:2243,527,52,Neaktiven
2244,New Zealand_2021:2244,3896,94,Neaktiven
2245,Portugal_2022:2245,79,103,Neaktiven
2246,Georgia_2023:2246,4285,51,Neaktiven
2247,Spain_2021:2247,3062,68,Neaktiven
2248,Estonia_2023:2248,1209,69,Neaktiven
2249,Bangladesh_2021:2249,716,29,Pending
2250,Malta_2021:2250,3720,24,Pending
2251,United Arab Emirates_2022:2251,3795,104,Neaktiven
2252,Algeria_2021:2252,4285,78,Pending
2253,Georgia_2021:2253,262,7,Aktiven
2254,Australia_2020:2254,351,105,Aktiven
2255,Chile_2023:2255,586,41,Pending
2256,Suriname_2023:2256,224,26,Aktiven
2257,Scotland_2022:2257,511,87,Pending
2258,Israel_2021:2258,1516,59,Neaktiven
2259,Hungary_2024:2259,3545,85,Pending
2260,Austria_2021:2260,1035,109,Aktiven
2261,Morocco_2020:2261,2347,23,Aktiven
2262,Chile_2023:2262,4211,41,Aktiven
2263,Bangladesh_2021:2263,4866,29,Aktiven
2264,Nepal_2021:2264,4457,108,Aktiven
2265,Colombia_2021:2265,1712,50,Neaktiven
2266,Trinidad and Tobago_2023:2266,1563,67,Neaktiven
2267,Latvia_2021:2267,1187,47,Pending
2268,Canada_2021:2268,5083,8,Neaktiven
2269,Trinidad and Tobago_2023:2269,1242,67,Aktiven
2270,Barbados_2024:2270,4634,79,Neaktiven
2271,Hungary_2024:2271,1807,85,Aktiven
2272,Iran_2020:2272,4319,6,Aktiven
2273,Denmark_2021:2273,4135,21,Aktiven
2274,Estonia_2024:2274,739,33,Aktiven
2275,Nepal_2021:2275,1824,108,Neaktiven
2276,Latvia_2021:2276,224,47,Neaktiven
2277,Georgia_2021:2277,644,7,Pending
2278,Bangladesh_2021:2278,1921,29,Pending
2279,Northern Ireland_2023:2279,1274,71,Neaktiven
2280,Albania_2020:2280,4574,70,Pending
2281,Trinidad and Tobago_2023:2281,3307,67,Neaktiven
2282,Ireland_2024:2282,141,83,Aktiven
2283,Pakistan_2022:2283,3961,28,Aktiven
2284,Germany_2021:2284,376,36,Pending
2285,Mongolia_2023:2285,2849,37,Aktiven
2286,Philippines_2024:2286,1167,1,Pending
2287,Estonia_2023:2287,348,69,Neaktiven
2288,Scotland_2022:2288,3195,87,Aktiven
2289,Turkey_2021:2289,3340,2,Aktiven
2290,Nicaragua_2021:2290,1422,81,Pending
2291,Zimbabwe_2022:2291,3736,30,Pending
2292,Estonia_2023:2292,1761,69,Neaktiven
2293,Montenegro_2022:2293,5065,96,Aktiven
2294,Sweden_2024:2294,4850,73,Pending
2295,Cuba_2023:2295,1787,99,Neaktiven
2296,Venezuela_2024:2296,3904,44,Aktiven
2297,Bangladesh_2021:2297,1221,29,Pending
2298,Nicaragua_2021:2298,4358,81,Aktiven
2299,Zambia_2022:2299,2327,102,Pending
2300,Singapore_2020:2300,4793,25,Pending
2301,Dominican Republic_2023:2301,1345,48,Neaktiven
2302,Austria_2021:2302,2553,109,Aktiven
2303,Colombia_2021:2303,467,50,Aktiven
2304,Nepal_2021:2304,4212,108,Aktiven
2305,Cuba_2023:2305,2039,31,Neaktiven
2306,Portugal_2025:2306,2090,35,Neaktiven
2307,Austria_2021:2307,1094,109,Pending
2308,Pakistan_2022:2308,5041,28,Pending
2309,Scotland_2022:2309,646,87,Pending
2310,Dominican Republic_2023:2310,4497,48,Aktiven
2311,Iran_2020:2311,3940,6,Pending
2312,Albania_2023:2312,3938,15,Neaktiven
2313,United Arab Emirates_2022:2313,1868,104,Neaktiven
2314,Lebanon_2020:2314,3772,14,Aktiven
2315,Canada_2021:2315,4170,8,Pending
2316,Montenegro_2022:2316,3389,96,Pending
2317,Lithuania_2023:2317,2835,95,Neaktiven
2318,Austria_2021:2318,82,109,Neaktiven
2319,Montenegro_2022:2319,2871,96,Pending
2320,Germany_2025:2320,2197,55,Neaktiven
2321,Scotland_2022:2321,250,87,Neaktiven
2322,Zimbabwe_2025:2322,1225,4,Neaktiven
2323,Argentina_2021:2323,2374,42,Aktiven
2324,New Zealand_2021:2324,1374,52,Neaktiven
2325,Seychelles_2024:2325,4401,88,Neaktiven
2326,Lebanon_2020:2326,2291,14,Pending
2327,China_2023:2327,2052,64,Neaktiven
2328,India_2021:2328,3407,92,Pending
2329,Barbados_2024:2329,4810,79,Neaktiven
2330,Iran_2020:2330,383,6,Neaktiven
2331,Montenegro_2022:2331,3350,65,Neaktiven
2332,Northern Ireland_2022:2332,375,12,Pending
2333,Colombia_2022:2333,1732,84,Neaktiven
2334,Russia_2020:2334,1203,9,Aktiven
2335,Northern Ireland_2023:2335,441,71,Pending
2336,India_2020:2336,4782,38,Pending
2337,Argentina_2021:2337,4983,42,Aktiven
2338,Croatia_2020:2338,1545,22,Neaktiven
2339,Morocco_2020:2339,1364,23,Aktiven
2340,Canada_2021:2340,3045,8,Aktiven
2341,Russia_2020:2341,4726,9,Neaktiven
2342,Zambia_2022:2342,3174,102,Neaktiven
2343,Northern Ireland_2022:2343,5011,12,Pending
2344,Cuba_2023:2344,2910,99,Aktiven
2345,New Zealand_2021:2345,3802,58,Neaktiven
2346,Turkey_2021:2346,4962,2,Aktiven
2347,Nicaragua_2021:2347,4155,81,Aktiven
2348,Northern Ireland_2021:2348,225,76,Aktiven
2349,Belgium_2023:2349,5145,61,Pending
2350,Germany_2021:2350,4625,36,Neaktiven
2351,Ireland_2020:2351,2314,43,Aktiven
2352,Kazakhstan_2023:2352,3657,80,Pending
2353,Northern Ireland_2022:2353,2916,12,Pending
2354,Kosovo_2023:2354,1153,17,Neaktiven
2355,Seychelles_2024:2355,666,88,Pending
2356,Montenegro_2022:2356,3718,96,Pending
2357,Philippines_2025:2357,500,11,Pending
2358,Singapore_2021:2358,2364,20,Pending
2359,New Zealand_2021:2359,4772,58,Aktiven
2360,Kenya_2025:2360,3892,66,Pending
2361,Belgium_2023:2361,2559,61,Neaktiven
2362,Australia_2020:2362,3440,105,Aktiven
2363,United Arab Emirates_2022:2363,2349,104,Aktiven
2364,Singapore_2024:2364,4105,82,Neaktiven
2365,Singapore_2020:2365,516,25,Neaktiven
2366,Zimbabwe_2025:2366,2980,4,Aktiven
2367,Montenegro_2022:2367,4929,65,Neaktiven
2368,Trinidad and Tobago_2023:2368,2692,67,Neaktiven
2369,China_2023:2369,2056,64,Neaktiven
2370,Philippines_2025:2370,49,11,Pending
2371,United Arab Emirates_2022:2371,3995,104,Neaktiven
2372,Israel_2021:2372,1149,59,Neaktiven
2373,Sri Lanka_2024:2373,1513,57,Pending
2374,India_2021:2374,1278,92,Aktiven
2375,Ireland_2024:2375,4126,83,Aktiven
2376,Mongolia_2023:2376,3498,37,Pending
2377,Norway_2023:2377,71,97,Aktiven
2378,Ireland_2020:2378,2221,43,Aktiven
2379,Norway_2023:2379,1057,97,Pending
2380,Singapore_2021:2380,1831,20,Aktiven
2381,Philippines_2024:2381,3905,1,Aktiven
2382,Serbia_2020:2382,4950,77,Pending
2383,Colombia_2021:2383,377,50,Aktiven
2384,Trinidad and Tobago_2023:2384,1544,67,Neaktiven
2385,Scotland_2022:2385,3429,87,Pending
2386,Panama_2022:2386,940,62,Aktiven
2387,Cuba_2023:2387,1048,99,Pending
2388,Honduras_2024:2388,987,39,Neaktiven
2389,Morocco_2023:2389,2041,101,Aktiven
2390,Israel_2021:2390,4773,59,Neaktiven
2391,Serbia_2020:2391,168,77,Aktiven
2392,Faroe Islands_2021:2392,2731,16,Pending
2393,Pakistan_2022:2393,1499,28,Pending
2394,Macedonia_2023:2394,1904,19,Aktiven
2395,Singapore_2020:2395,322,25,Neaktiven
2396,New Zealand_2021:2396,191,94,Neaktiven
2397,Estonia_2023:2397,2146,69,Pending
2398,Morocco_2023:2398,1346,101,Pending
2399,Austria_2024:2399,2445,93,Neaktiven
2400,Morocco_2023:2400,2651,101,Pending
2401,Ireland_2020:2401,1890,43,Neaktiven
2402,Germany_2021:2402,4347,36,Pending
2403,Colombia_2022:2403,4049,84,Pending
2404,Dominican Republic_2023:2404,2377,48,Pending
2405,New Zealand_2021:2405,5130,94,Neaktiven
2406,Canada_2021:2406,63,8,Pending
2407,Chile_2023:2407,3543,41,Aktiven
2408,Austria_2021:2408,4323,109,Aktiven
2409,Singapore_2021:2409,4644,20,Pending
2410,Morocco_2024:2410,4809,3,Aktiven
2411,Northern Ireland_2022:2411,524,12,Pending
2412,Azerbaijan_2020:2412,2707,56,Aktiven
2413,Canada_2021:2413,4961,8,Pending
2414,Sri Lanka_2024:2414,1573,57,Pending
2415,Montenegro_2022:2415,1517,65,Neaktiven
2416,Mongolia_2023:2416,2292,37,Aktiven
2417,Morocco_2020:2417,1299,23,Pending
2418,Northern Ireland_2023:2418,4131,71,Aktiven
2419,Germany_2025:2419,1826,55,Aktiven
2420,Singapore_2021:2420,1158,20,Aktiven
2421,Finland_2024:2421,4406,63,Pending
2422,New Zealand_2021:2422,668,58,Aktiven
2423,Colombia_2021:2423,3896,50,Pending
2424,Kazakhstan_2023:2424,987,80,Pending
2425,Canada_2021:2425,3386,8,Neaktiven
2426,Estonia_2023:2426,3170,69,Neaktiven
2427,Georgia_2023:2427,4975,51,Aktiven
2428,Cuba_2023:2428,884,31,Neaktiven
2429,Netherlands_2023:2429,3206,89,Neaktiven
2430,Singapore_2024:2430,1603,82,Neaktiven
2431,Germany_2021:2431,3546,36,Aktiven
2432,Ukraine_2021:2432,5089,27,Aktiven
2433,Greece_2020:2433,317,40,Neaktiven
2434,Greece_2020:2434,3797,40,Neaktiven
2435,Zambia_2024:2435,3924,46,Neaktiven
2436,Seychelles_2024:2436,2902,88,Aktiven
2437,India_2020:2437,3524,38,Neaktiven
2438,Argentina_2021:2438,2431,42,Neaktiven
2439,Morocco_2023:2439,3531,101,Pending
2440,Barbados_2024:2440,3797,79,Neaktiven
2441,Germany_2025:2441,3438,55,Aktiven
2442,Singapore_2021:2442,4808,20,Pending
2443,Colombia_2021:2443,1839,50,Neaktiven
2444,Scotland_2022:2444,3704,87,Pending
2445,New Zealand_2021:2445,1456,52,Pending
2446,Venezuela_2024:2446,85,44,Pending
2447,India_2020:2447,32,38,Pending
2448,Canada_2021:2448,1838,8,Neaktiven
2449,Iran_2020:2449,2439,6,Aktiven
2450,Zambia_2024:2450,3184,46,Neaktiven
2451,New Zealand_2021:2451,1425,94,Aktiven
2452,Singapore_2024:2452,998,82,Neaktiven
2453,Ireland_2024:2453,1093,83,Pending
2454,China_2022:2454,2419,107,Aktiven
2455,Azerbaijan_2020:2455,811,56,Pending
2456,Bangladesh_2021:2456,2971,29,Pending
2457,Cuba_2023:2457,2545,54,Neaktiven
2458,Cuba_2023:2458,1708,54,Pending
2459,Mexico_2023:2459,4148,74,Pending
2460,Panama_2022:2460,1219,62,Neaktiven
2461,Mexico_2023:2461,1273,74,Neaktiven
2462,Kosovo_2023:2462,3056,17,Neaktiven
2463,China_2022:2463,1974,107,Neaktiven
2464,Venezuela_2024:2464,614,44,Neaktiven
2465,Malta_2021:2465,3173,24,Aktiven
2466,Suriname_2023:2466,4002,26,Aktiven
2467,China_2022:2467,4624,107,Neaktiven
2468,Cuba_2023:2468,5118,99,Pending
2469,Portugal_2022:2469,3174,103,Neaktiven
2470,China_2022:2470,3526,107,Aktiven
2471,Finland_2024:2471,577,63,Neaktiven
2472,Colombia_2021:2472,2605,50,Aktiven
2473,Croatia_2020:2473,119,22,Neaktiven
2474,New Zealand_2021:2474,355,58,Neaktiven
2475,Lithuania_2023:2475,5070,95,Pending
2476,Sri Lanka_2024:2476,4802,57,Pending
2477,Austria_2021:2477,4506,109,Neaktiven
2478,Morocco_2020:2478,4109,23,Neaktiven
2479,France_2023:2479,2510,13,Neaktiven
2480,Germany_2021:2480,1594,36,Neaktiven
2481,Switzerland_2025:2481,3531,45,Aktiven
2482,Estonia_2024:2482,2059,33,Neaktiven
2483,China_2022:2483,3062,107,Aktiven
2484,Georgia_2023:2484,568,51,Neaktiven
2485,Dominican Republic_2023:2485,4472,48,Aktiven
2486,Suriname_2023:2486,3843,26,Pending
2487,New Zealand_2021:2487,3939,52,Pending
2488,Turkey_2021:2488,2111,2,Neaktiven
2489,New Zealand_2021:2489,1534,58,Aktiven
2490,Pakistan_2022:2490,2170,28,Pending
2491,New Zealand_2021:2491,313,58,Aktiven
2492,Mexico_2023:2492,1445,74,Aktiven
2493,Morocco_2023:2493,1112,101,Pending
2494,Canada_2021:2494,4884,8,Pending
2495,Finland_2024:2495,4970,63,Neaktiven
2496,France_2023:2496,4440,13,Neaktiven
2497,Cuba_2023:2497,4428,54,Neaktiven
2498,Cuba_2023:2498,3802,54,Aktiven
2499,Great Britain_2021:2499,2225,53,Aktiven
2500,New Zealand_2021:2500,1581,52,Pending
2501,Kenya_2025:2501,3090,66,Neaktiven
2502,Georgia_2023:2502,549,51,Pending
2503,Austria_2024:2503,234,93,Neaktiven
2504,Venezuela_2025:2504,3639,34,Neaktiven
2505,Albania_2020:2505,3415,70,Neaktiven
2506,Russia_2020:2506,2565,9,Aktiven
2507,Lithuania_2023:2507,2571,95,Aktiven
2508,Portugal_2022:2508,3282,103,Aktiven
2509,India_2021:2509,2022,92,Neaktiven
2510,Georgia_2023:2510,336,51,Neaktiven
2511,Dominican Republic_2023:2511,4573,48,Aktiven
2512,Kosovo_2023:2512,4600,17,Neaktiven
2513,Zambia_2022:2513,4474,102,Neaktiven
2514,Trinidad and Tobago_2023:2514,2487,67,Pending
2515,women's_2022:2515,412,32,Neaktiven
2516,Nepal_2021:2516,2891,108,Neaktiven
2517,Germany_2025:2517,5045,55,Aktiven
2518,Albania_2020:2518,1397,70,Pending
2519,Albania_2020:2519,3691,70,Neaktiven
2520,Croatia_2020:2520,2097,22,Aktiven
2521,Greece_2020:2521,4365,40,Pending
2522,China_2023:2522,3361,64,Neaktiven
2523,Zambia_2024:2523,3014,46,Pending
2524,Portugal_2023:2524,4518,110,Pending
2525,Spain_2021:2525,4167,68,Aktiven
2526,Ireland_2020:2526,1930,43,Pending
2527,Russia_2020:2527,2331,9,Aktiven
2528,Kenya_2022:2528,2700,18,Neaktiven
2529,India_2021:2529,2319,92,Pending
2530,Dominican Republic_2023:2530,1611,48,Neaktiven
2531,Morocco_2023:2531,1647,101,Neaktiven
2532,Lebanon_2020:2532,2958,14,Pending
2533,Cuba_2023:2533,584,54,Pending
2534,Norway_2023:2534,5039,97,Aktiven
2535,Singapore_2024:2535,4688,82,Pending
2536,Canada_2021:2536,4720,8,Neaktiven
2537,United States _2020:2537,1338,5,Pending
2538,Hungary_2024:2538,3650,85,Neaktiven
2539,China_2022:2539,4307,107,Aktiven
2540,Malta_2021:2540,5118,24,Aktiven
2541,United Arab Emirates_2022:2541,4386,104,Pending
2542,New Zealand_2021:2542,880,52,Neaktiven
2543,Northern Ireland_2023:2543,1967,71,Neaktiven
2544,Ireland_2024:2544,318,83,Neaktiven
2545,Philippines_2024:2545,549,1,Neaktiven
2546,Kazakhstan_2024:2546,3003,106,Aktiven
2547,Singapore_2021:2547,2274,20,Aktiven
2548,Chile_2023:2548,4437,41,Aktiven
2549,Zambia_2024:2549,2987,46,Aktiven
2550,Macedonia_2023:2550,1867,19,Aktiven
2551,Singapore_2021:2551,784,20,Pending
2552,Kenya_2025:2552,1330,66,Pending
2553,Turkey_2021:2553,2935,2,Pending
2554,Honduras_2024:2554,2350,39,Neaktiven
2555,Albania_2021:2555,200,60,Pending
2556,Mongolia_2023:2556,840,37,Neaktiven
2557,Norway_2022:2557,3677,75,Pending
2558,Iran_2020:2558,1199,6,Neaktiven
2559,Panama_2022:2559,961,62,Pending
2560,Suriname_2023:2560,4260,26,Pending
2561,Azerbaijan_2020:2561,1287,56,Neaktiven
2562,Sri Lanka_2024:2562,3784,57,Aktiven
2563,Kazakhstan_2023:2563,3735,80,Neaktiven
2564,Northern Ireland_2023:2564,39,71,Neaktiven
2565,Suriname_2023:2565,4968,26,Neaktiven
2566,Singapore_2024:2566,3390,82,Aktiven
2567,Kenya_2025:2567,1104,66,Pending
2568,Portugal_2022:2568,3156,103,Neaktiven
2569,Spain_2021:2569,4820,68,Neaktiven
2570,Kenya_2025:2570,2012,66,Aktiven
2571,Turkey_2021:2571,4587,2,Neaktiven
2572,Morocco_2020:2572,3288,23,Aktiven
2573,Estonia_2024:2573,4933,33,Pending
2574,India_2020:2574,5042,38,Pending
2575,Montenegro_2022:2575,544,96,Neaktiven
2576,Singapore_2024:2576,1146,82,Aktiven
2577,Australia_2020:2577,4145,105,Neaktiven
2578,Morocco_2020:2578,1173,23,Aktiven
2579,Philippines_2025:2579,1135,11,Neaktiven
2580,Zambia_2024:2580,2109,46,Neaktiven
2581,Kosovo_2023:2581,146,17,Neaktiven
2582,Northern Ireland_2021:2582,3664,76,Neaktiven
2583,Italy_2024:2583,3209,86,Pending
2584,Cuba_2023:2584,2738,99,Neaktiven
2585,Scotland_2022:2585,4217,87,Aktiven
2586,Pakistan_2022:2586,2915,28,Aktiven
2587,Argentina_2021:2587,4687,42,Pending
2588,Northern Ireland_2023:2588,4253,71,Neaktiven
2589,Cuba_2023:2589,2295,54,Neaktiven
2590,Philippines_2024:2590,4990,1,Neaktiven
2591,Zimbabwe_2022:2591,3861,30,Aktiven
2592,Sweden_2024:2592,2330,73,Pending
2593,Singapore_2024:2593,2411,82,Neaktiven
2594,Venezuela_2025:2594,1622,34,Aktiven
2595,Portugal_2025:2595,2108,35,Aktiven
2596,China_2022:2596,2438,107,Aktiven
2597,United States _2020:2597,3716,5,Aktiven
2598,Bangladesh_2021:2598,753,29,Neaktiven
2599,China_2023:2599,1131,64,Pending
2600,Pakistan_2022:2600,590,28,Aktiven
